category,eu_ember_state,year,amount
female_police_officers,Switzerland,2009,0
female_police_officers,Switzerland,2010,0
female_police_officers,Switzerland,2011,0
female_police_officers,Switzerland,2012,0
female_police_officers,Switzerland,2013,0
female_police_officers,Switzerland,2014,0
female_police_officers,Montenegro,2008,0
female_police_officers,Montenegro,2009,0
female_police_officers,Montenegro,2010,313
female_police_officers,Montenegro,2011,314
female_police_officers,Montenegro,2012,347
female_police_officers,Montenegro,2013,370
female_police_officers,Montenegro,2014,368
female_police_officers,FYR of Macedonia,2008,0
female_police_officers,FYR of Macedonia,2009,0
female_police_officers,FYR of Macedonia,2010,0
female_police_officers,FYR of Macedonia,2011,0
female_police_officers,FYR of Macedonia,2012,1957
female_police_officers,FYR of Macedonia,2013,1180
female_police_officers,FYR of Macedonia,2014,1900
female_police_officers,Albania,2008,799
female_police_officers,Albania,2009,810
female_police_officers,Albania,2010,882
female_police_officers,Albania,2011,936
female_police_officers,Albania,2012,1018
female_police_officers,Albania,2013,1010
female_police_officers,Albania,2014,1018
female_police_officers,Serbia,2008,2944
female_police_officers,Serbia,2009,3138
female_police_officers,Serbia,2010,3501
female_police_officers,Serbia,2011,3750
female_police_officers,Serbia,2012,4105
female_police_officers,Serbia,2013,4168
female_police_officers,Serbia,2014,10120
female_police_officers,Turkey,2008,0
female_police_officers,Turkey,2009,11794
female_police_officers,Turkey,2010,12364
female_police_officers,Turkey,2011,13010
female_police_officers,Turkey,2012,13504
female_police_officers,Turkey,2013,0
female_police_officers,Turkey,2014,0
female_police_officers,Bosnia & Herzegovina,2008,0
female_police_officers,Bosnia & Herzegovina,2009,0
female_police_officers,Bosnia & Herzegovina,2010,1072
female_police_officers,Bosnia & Herzegovina,2011,1176
female_police_officers,Bosnia & Herzegovina,2012,1219
female_police_officers,Bosnia & Herzegovina,2013,1149
female_police_officers,Bosnia & Herzegovina,2014,1151
female_police_officers,Kosovo,2008,940
female_police_officers,Kosovo,2009,925
female_police_officers,Kosovo,2010,874
female_police_officers,Kosovo,2011,845
female_police_officers,Kosovo,2012,865
female_police_officers,Kosovo,2013,870
female_police_officers,Kosovo,2014,870
male_professional_judges,Belgium,2008,0
male_professional_judges,Belgium,2009,0
male_professional_judges,Belgium,2010,0
male_professional_judges,Belgium,2011,0
male_professional_judges,Belgium,2012,0
male_professional_judges,Belgium,2013,0
male_professional_judges,Belgium,2014,0
male_professional_judges,Bulgaria,2008,0
male_professional_judges,Bulgaria,2009,0
male_professional_judges,Bulgaria,2010,0
male_professional_judges,Bulgaria,2011,0
male_professional_judges,Bulgaria,2012,0
male_professional_judges,Bulgaria,2013,0
male_professional_judges,Bulgaria,2014,0
male_professional_judges,Czech Republic,2008,0
male_professional_judges,Czech Republic,2009,1158
male_professional_judges,Czech Republic,2010,1186
male_professional_judges,Czech Republic,2011,1187
male_professional_judges,Czech Republic,2012,1191
male_professional_judges,Czech Republic,2013,1186
male_professional_judges,Czech Republic,2014,1192
male_professional_judges,Denmark,2008,330
male_professional_judges,Denmark,2009,349
male_professional_judges,Denmark,2010,369
male_professional_judges,Denmark,2011,349
male_professional_judges,Denmark,2012,339
male_professional_judges,Denmark,2013,328
male_professional_judges,Denmark,2014,326
male_professional_judges,Germany,2008,12906
male_professional_judges,Germany,2009,0
male_professional_judges,Germany,2010,12562
male_professional_judges,Germany,2011,0
male_professional_judges,Germany,2012,12197
male_professional_judges,Germany,2013,0
male_professional_judges,Germany,2014,0
male_professional_judges,Estonia,2008,0
male_professional_judges,Estonia,2009,0
male_professional_judges,Estonia,2010,0
male_professional_judges,Estonia,2011,0
male_professional_judges,Estonia,2012,0
male_professional_judges,Estonia,2013,0
male_professional_judges,Estonia,2014,0
male_professional_judges,Ireland,2008,0
male_professional_judges,Ireland,2009,0
male_professional_judges,Ireland,2010,0
male_professional_judges,Ireland,2011,0
male_professional_judges,Ireland,2012,0
male_professional_judges,Ireland,2013,0
male_professional_judges,Ireland,2014,0
male_professional_judges,Greece,2008,0
male_professional_judges,Greece,2009,0
male_professional_judges,Greece,2010,963
male_professional_judges,Greece,2011,0
male_professional_judges,Greece,2012,0
male_professional_judges,Greece,2013,0
male_professional_judges,Greece,2014,0
male_professional_judges,Spain,2008,2345
male_professional_judges,Spain,2009,2373
male_professional_judges,Spain,2010,2422
male_professional_judges,Spain,2011,2486
male_professional_judges,Spain,2012,2512
male_professional_judges,Spain,2013,2558
male_professional_judges,Spain,2014,2571
male_professional_judges,France,2008,0
male_professional_judges,France,2009,0
male_professional_judges,France,2010,0
male_professional_judges,France,2011,0
male_professional_judges,France,2012,0
male_professional_judges,France,2013,0
male_professional_judges,France,2014,1864
male_professional_judges,Croatia,2008,638
male_professional_judges,Croatia,2009,635
male_professional_judges,Croatia,2010,614
male_professional_judges,Croatia,2011,622
male_professional_judges,Croatia,2012,603
male_professional_judges,Croatia,2013,591
male_professional_judges,Croatia,2014,584
male_professional_judges,Italy,2008,0
male_professional_judges,Italy,2009,0
male_professional_judges,Italy,2010,3438
male_professional_judges,Italy,2011,0
male_professional_judges,Italy,2012,3100
male_professional_judges,Italy,2013,3229
male_professional_judges,Italy,2014,3303
male_professional_judges,Cyprus,2008,59
male_professional_judges,Cyprus,2009,58
male_professional_judges,Cyprus,2010,60
male_professional_judges,Cyprus,2011,59
male_professional_judges,Cyprus,2012,56
male_professional_judges,Cyprus,2013,56
male_professional_judges,Cyprus,2014,54
male_professional_judges,Latvia,2008,116
male_professional_judges,Latvia,2009,101
male_professional_judges,Latvia,2010,92
male_professional_judges,Latvia,2011,92
male_professional_judges,Latvia,2012,94
male_professional_judges,Latvia,2013,90
male_professional_judges,Latvia,2014,89
male_professional_judges,Lithuania,2008,341
male_professional_judges,Lithuania,2009,333
male_professional_judges,Lithuania,2010,331
male_professional_judges,Lithuania,2011,323
male_professional_judges,Lithuania,2012,298
male_professional_judges,Lithuania,2013,309
male_professional_judges,Lithuania,2014,299
male_professional_judges,Luxembourg,2008,0
male_professional_judges,Luxembourg,2009,0
male_professional_judges,Luxembourg,2010,0
male_professional_judges,Luxembourg,2011,0
male_professional_judges,Luxembourg,2012,0
male_professional_judges,Luxembourg,2013,0
male_professional_judges,Luxembourg,2014,0
male_professional_judges,Hungary,2008,857
male_professional_judges,Hungary,2009,896
male_professional_judges,Hungary,2010,902
male_professional_judges,Hungary,2011,900
male_professional_judges,Hungary,2012,861
male_professional_judges,Hungary,2013,900
male_professional_judges,Hungary,2014,883
male_professional_judges,Malta,2008,0
male_professional_judges,Malta,2009,0
male_professional_judges,Malta,2010,0
male_professional_judges,Malta,2011,0
male_professional_judges,Malta,2012,0
male_professional_judges,Malta,2013,27
male_professional_judges,Malta,2014,25
male_professional_judges,Netherlands,2008,0
male_professional_judges,Netherlands,2009,1181
male_professional_judges,Netherlands,2010,1193
male_professional_judges,Netherlands,2011,1140
male_professional_judges,Netherlands,2012,1098
male_professional_judges,Netherlands,2013,1058
male_professional_judges,Netherlands,2014,1031
male_professional_judges,Austria,2008,1263
male_professional_judges,Austria,2009,1230
male_professional_judges,Austria,2010,1212
male_professional_judges,Austria,2011,1194
male_professional_judges,Austria,2012,1175
male_professional_judges,Austria,2013,1165
male_professional_judges,Austria,2014,1165
male_professional_judges,Poland,2008,3275
male_professional_judges,Poland,2009,3591
male_professional_judges,Poland,2010,3582
male_professional_judges,Poland,2011,3575
male_professional_judges,Poland,2012,3592
male_professional_judges,Poland,2013,3579
male_professional_judges,Poland,2014,3635
male_professional_judges,Portugal,2008,824
male_professional_judges,Portugal,2009,828
male_professional_judges,Portugal,2010,787
male_professional_judges,Portugal,2011,753
male_professional_judges,Portugal,2012,772
male_professional_judges,Portugal,2013,762
male_professional_judges,Portugal,2014,743
male_professional_judges,Romania,2008,1167
male_professional_judges,Romania,2009,1054
male_professional_judges,Romania,2010,1100
male_professional_judges,Romania,2011,1262
male_professional_judges,Romania,2012,1261
male_professional_judges,Romania,2013,1289
male_professional_judges,Romania,2014,1220
male_professional_judges,Slovenia,2008,252
male_professional_judges,Slovenia,2009,247
male_professional_judges,Slovenia,2010,229
male_professional_judges,Slovenia,2011,230
male_professional_judges,Slovenia,2012,220
male_professional_judges,Slovenia,2013,215
male_professional_judges,Slovenia,2014,205
male_professional_judges,Slovakia,2008,513
male_professional_judges,Slovakia,2009,518
male_professional_judges,Slovakia,2010,514
male_professional_judges,Slovakia,2011,502
male_professional_judges,Slovakia,2012,497
male_professional_judges,Slovakia,2013,511
male_professional_judges,Slovakia,2014,507
male_professional_judges,Finland,2008,515
male_professional_judges,Finland,2009,500
male_professional_judges,Finland,2010,514
male_professional_judges,Finland,2011,479
male_professional_judges,Finland,2012,483
male_professional_judges,Finland,2013,484
male_professional_judges,Finland,2014,473
male_professional_judges,Sweden,2008,690
male_professional_judges,Sweden,2009,670
male_professional_judges,Sweden,2010,648
male_professional_judges,Sweden,2011,665
male_professional_judges,Sweden,2012,631
male_professional_judges,Sweden,2013,620
male_professional_judges,Sweden,2014,622
male_professional_judges,UK England and Wales,2008,0
male_professional_judges,UK England and Wales,2009,0
male_professional_judges,UK England and Wales,2010,0
male_professional_judges,UK England and Wales,2011,4012
male_professional_judges,UK England and Wales,2012,3896
male_professional_judges,UK England and Wales,2013,3778
male_professional_judges,UK England and Wales,2014,3547
male_professional_judges,UK Scotland,2008,211
male_professional_judges,UK Scotland,2009,210
male_professional_judges,UK Scotland,2010,200
male_professional_judges,UK Scotland,2011,203
male_professional_judges,UK Scotland,2012,201
male_professional_judges,UK Scotland,2013,200
male_professional_judges,UK Scotland,2014,199
male_professional_judges,UK Northern Ireland,2008,0
male_professional_judges,UK Northern Ireland,2009,0
male_professional_judges,UK Northern Ireland,2010,0
male_professional_judges,UK Northern Ireland,2011,0
male_professional_judges,UK Northern Ireland,2012,0
male_professional_judges,UK Northern Ireland,2013,102
male_professional_judges,UK Northern Ireland,2014,108
male_professional_judges,Iceland,2008,0
male_professional_judges,Iceland,2009,0
male_professional_judges,Iceland,2010,0
male_professional_judges,Iceland,2011,0
male_professional_judges,Iceland,2012,0
male_professional_judges,Iceland,2013,25
male_professional_judges,Iceland,2014,0
male_professional_judges,Liechtenstein,2008,0
male_professional_judges,Liechtenstein,2009,0
male_professional_judges,Liechtenstein,2010,0
male_professional_judges,Liechtenstein,2011,38
male_professional_judges,Liechtenstein,2012,44
male_professional_judges,Liechtenstein,2013,44
male_professional_judges,Liechtenstein,2014,44
male_professional_judges,Norway,2008,498
male_professional_judges,Norway,2009,493
male_professional_judges,Norway,2010,486
male_professional_judges,Norway,2011,480
male_professional_judges,Norway,2012,476
male_professional_judges,Norway,2013,463
male_professional_judges,Norway,2014,461
male_professional_judges,Switzerland,2008,0
male_professional_judges,Switzerland,2009,0
male_professional_judges,Switzerland,2010,788
male_professional_judges,Switzerland,2011,0
male_professional_judges,Switzerland,2012,0
male_professional_judges,Switzerland,2013,0
male_professional_judges,Switzerland,2014,0
male_professional_judges,Montenegro,2008,0
male_professional_judges,Montenegro,2009,126
male_professional_judges,Montenegro,2010,117
male_professional_judges,Montenegro,2011,111
male_professional_judges,Montenegro,2012,116
male_professional_judges,Montenegro,2013,113
male_professional_judges,Montenegro,2014,110
male_professional_judges,FYR of Macedonia,2008,0
male_professional_judges,FYR of Macedonia,2009,0
male_professional_judges,FYR of Macedonia,2010,0
male_professional_judges,FYR of Macedonia,2011,0
male_professional_judges,FYR of Macedonia,2012,0
male_professional_judges,FYR of Macedonia,2013,0
male_professional_judges,FYR of Macedonia,2014,0
male_professional_judges,Albania,2008,0
male_professional_judges,Albania,2009,0
male_professional_judges,Albania,2010,0
male_professional_judges,Albania,2011,0
male_professional_judges,Albania,2012,0
male_professional_judges,Albania,2013,207
male_professional_judges,Albania,2014,0
male_professional_judges,Serbia,2008,0
male_professional_judges,Serbia,2009,0
male_professional_judges,Serbia,2010,0
male_professional_judges,Serbia,2011,0
male_professional_judges,Serbia,2012,0
male_professional_judges,Serbia,2013,854
male_professional_judges,Serbia,2014,864
male_professional_judges,Turkey,2008,0
male_professional_judges,Turkey,2009,4330
male_professional_judges,Turkey,2010,4230
male_professional_judges,Turkey,2011,4183
male_professional_judges,Turkey,2012,4167
male_professional_judges,Turkey,2013,4471
male_professional_judges,Turkey,2014,5107
male_professional_judges,Bosnia & Herzegovina,2008,316
male_professional_judges,Bosnia & Herzegovina,2009,308
male_professional_judges,Bosnia & Herzegovina,2010,345
male_professional_judges,Bosnia & Herzegovina,2011,386
male_professional_judges,Bosnia & Herzegovina,2012,387
male_professional_judges,Bosnia & Herzegovina,2013,383
male_professional_judges,Bosnia & Herzegovina,2014,402
male_professional_judges,Kosovo,2008,216
male_professional_judges,Kosovo,2009,201
male_professional_judges,Kosovo,2010,177
male_professional_judges,Kosovo,2011,182
male_professional_judges,Kosovo,2012,254
male_professional_judges,Kosovo,2013,228
male_professional_judges,Kosovo,2014,234
female_professional_judges,Belgium,2008,0
female_professional_judges,Belgium,2009,0
female_professional_judges,Belgium,2010,0
female_professional_judges,Belgium,2011,0
female_professional_judges,Belgium,2012,0
female_professional_judges,Belgium,2013,0
female_professional_judges,Belgium,2014,0
female_professional_judges,Bulgaria,2008,0
female_professional_judges,Bulgaria,2009,0
female_professional_judges,Bulgaria,2010,0
female_professional_judges,Bulgaria,2011,0
female_professional_judges,Bulgaria,2012,0
female_professional_judges,Bulgaria,2013,0
female_professional_judges,Bulgaria,2014,0
female_professional_judges,Czech Republic,2008,0
female_professional_judges,Czech Republic,2009,1871
female_professional_judges,Czech Republic,2010,1877
female_professional_judges,Czech Republic,2011,1861
female_professional_judges,Czech Republic,2012,1864
female_professional_judges,Czech Republic,2013,1868
female_professional_judges,Czech Republic,2014,1836
female_professional_judges,Denmark,2008,447
female_professional_judges,Denmark,2009,494
female_professional_judges,Denmark,2010,508
female_professional_judges,Denmark,2011,468
female_professional_judges,Denmark,2012,492
female_professional_judges,Denmark,2013,461
female_professional_judges,Denmark,2014,451
female_professional_judges,Germany,2008,7195
female_professional_judges,Germany,2009,0
female_professional_judges,Germany,2010,7848
female_professional_judges,Germany,2011,0
female_professional_judges,Germany,2012,8185
female_professional_judges,Germany,2013,0
female_professional_judges,Germany,2014,0
female_professional_judges,Estonia,2008,0
female_professional_judges,Estonia,2009,0
female_professional_judges,Estonia,2010,0
female_professional_judges,Estonia,2011,0
female_professional_judges,Estonia,2012,0
female_professional_judges,Estonia,2013,0
female_professional_judges,Estonia,2014,0
female_professional_judges,Ireland,2008,0
female_professional_judges,Ireland,2009,0
female_professional_judges,Ireland,2010,0
female_professional_judges,Ireland,2011,0
female_professional_judges,Ireland,2012,0
female_professional_judges,Ireland,2013,0
female_professional_judges,Ireland,2014,0
female_professional_judges,Greece,2008,0
female_professional_judges,Greece,2009,0
female_professional_judges,Greece,2010,1787
female_professional_judges,Greece,2011,0
female_professional_judges,Greece,2012,0
female_professional_judges,Greece,2013,0
female_professional_judges,Greece,2014,0
female_professional_judges,Spain,2008,2094
female_professional_judges,Spain,2009,2163
female_professional_judges,Spain,2010,2267
female_professional_judges,Spain,2011,2404
female_professional_judges,Spain,2012,2524
female_professional_judges,Spain,2013,2661
female_professional_judges,Spain,2014,2781
female_professional_judges,France,2008,0
female_professional_judges,France,2009,0
female_professional_judges,France,2010,0
female_professional_judges,France,2011,0
female_professional_judges,France,2012,0
female_professional_judges,France,2013,0
female_professional_judges,France,2014,3805
female_professional_judges,Croatia,2008,1245
female_professional_judges,Croatia,2009,1251
female_professional_judges,Croatia,2010,1273
female_professional_judges,Croatia,2011,1302
female_professional_judges,Croatia,2012,1329
female_professional_judges,Croatia,2013,1321
female_professional_judges,Croatia,2014,1319
female_professional_judges,Italy,2008,0
female_professional_judges,Italy,2009,0
female_professional_judges,Italy,2010,3216
female_professional_judges,Italy,2011,0
female_professional_judges,Italy,2012,3247
female_professional_judges,Italy,2013,3554
female_professional_judges,Italy,2014,3636
female_professional_judges,Cyprus,2008,40
female_professional_judges,Cyprus,2009,39
female_professional_judges,Cyprus,2010,44
female_professional_judges,Cyprus,2011,41
female_professional_judges,Cyprus,2012,46
female_professional_judges,Cyprus,2013,47
female_professional_judges,Cyprus,2014,47
female_professional_judges,Latvia,2008,297
female_professional_judges,Latvia,2009,327
female_professional_judges,Latvia,2010,331
female_professional_judges,Latvia,2011,329
female_professional_judges,Latvia,2012,341
female_professional_judges,Latvia,2013,340
female_professional_judges,Latvia,2014,341
female_professional_judges,Lithuania,2008,422
female_professional_judges,Lithuania,2009,424
female_professional_judges,Lithuania,2010,445
female_professional_judges,Lithuania,2011,451
female_professional_judges,Lithuania,2012,471
female_professional_judges,Lithuania,2013,462
female_professional_judges,Lithuania,2014,456
female_professional_judges,Luxembourg,2008,0
female_professional_judges,Luxembourg,2009,0
female_professional_judges,Luxembourg,2010,0
female_professional_judges,Luxembourg,2011,0
female_professional_judges,Luxembourg,2012,0
female_professional_judges,Luxembourg,2013,0
female_professional_judges,Luxembourg,2014,0
female_professional_judges,Hungary,2008,1967
female_professional_judges,Hungary,2009,2023
female_professional_judges,Hungary,2010,2016
female_professional_judges,Hungary,2011,1989
female_professional_judges,Hungary,2012,1922
female_professional_judges,Hungary,2013,1930
female_professional_judges,Hungary,2014,1956
female_professional_judges,Malta,2008,0
female_professional_judges,Malta,2009,0
female_professional_judges,Malta,2010,0
female_professional_judges,Malta,2011,0
female_professional_judges,Malta,2012,0
female_professional_judges,Malta,2013,15
female_professional_judges,Malta,2014,16
female_professional_judges,Netherlands,2008,0
female_professional_judges,Netherlands,2009,1237
female_professional_judges,Netherlands,2010,1309
female_professional_judges,Netherlands,2011,1308
female_professional_judges,Netherlands,2012,1305
female_professional_judges,Netherlands,2013,1320
female_professional_judges,Netherlands,2014,1328
female_professional_judges,Austria,2008,1061
female_professional_judges,Austria,2009,1111
female_professional_judges,Austria,2010,1136
female_professional_judges,Austria,2011,1163
female_professional_judges,Austria,2012,1195
female_professional_judges,Austria,2013,1224
female_professional_judges,Austria,2014,1296
female_professional_judges,Poland,2008,5785
female_professional_judges,Poland,2009,6320
female_professional_judges,Poland,2010,6345
female_professional_judges,Poland,2011,6347
female_professional_judges,Poland,2012,6346
female_professional_judges,Poland,2013,6327
female_professional_judges,Poland,2014,6325
female_professional_judges,Portugal,2008,888
female_professional_judges,Portugal,2009,948
female_professional_judges,Portugal,2010,990
female_professional_judges,Portugal,2011,995
female_professional_judges,Portugal,2012,1031
female_professional_judges,Portugal,2013,1054
female_professional_judges,Portugal,2014,1041
female_professional_judges,Romania,2008,2975
female_professional_judges,Romania,2009,2850
female_professional_judges,Romania,2010,2981
female_professional_judges,Romania,2011,2943
female_professional_judges,Romania,2012,2942
female_professional_judges,Romania,2013,3177
female_professional_judges,Romania,2014,2984
female_professional_judges,Slovenia,2008,815
female_professional_judges,Slovenia,2009,829
female_professional_judges,Slovenia,2010,795
female_professional_judges,Slovenia,2011,786
female_professional_judges,Slovenia,2012,763
female_professional_judges,Slovenia,2013,755
female_professional_judges,Slovenia,2014,735
female_professional_judges,Slovakia,2008,875
female_professional_judges,Slovakia,2009,868
female_professional_judges,Slovakia,2010,873
female_professional_judges,Slovakia,2011,861
female_professional_judges,Slovakia,2012,847
female_professional_judges,Slovakia,2013,874
female_professional_judges,Slovakia,2014,859
female_professional_judges,Finland,2008,406
female_professional_judges,Finland,2009,440
female_professional_judges,Finland,2010,453
female_professional_judges,Finland,2011,490
female_professional_judges,Finland,2012,491
female_professional_judges,Finland,2013,502
female_professional_judges,Finland,2014,515
female_professional_judges,Sweden,2008,468
female_professional_judges,Sweden,2009,475
female_professional_judges,Sweden,2010,490
female_professional_judges,Sweden,2011,527
female_professional_judges,Sweden,2012,541
female_professional_judges,Sweden,2013,571
female_professional_judges,Sweden,2014,593
female_professional_judges,UK England and Wales,2008,0
female_professional_judges,UK England and Wales,2009,0
female_professional_judges,UK England and Wales,2010,0
female_professional_judges,UK England and Wales,2011,1623
female_professional_judges,UK England and Wales,2012,1674
female_professional_judges,UK England and Wales,2013,1727
female_professional_judges,UK England and Wales,2014,1695
female_professional_judges,UK Scotland,2008,52
female_professional_judges,UK Scotland,2009,54
female_professional_judges,UK Scotland,2010,57
female_professional_judges,UK Scotland,2011,59
female_professional_judges,UK Scotland,2012,51
female_professional_judges,UK Scotland,2013,59
female_professional_judges,UK Scotland,2014,59
female_professional_judges,UK Northern Ireland,2008,0
female_professional_judges,UK Northern Ireland,2009,0
female_professional_judges,UK Northern Ireland,2010,0
female_professional_judges,UK Northern Ireland,2011,0
female_professional_judges,UK Northern Ireland,2012,0
female_professional_judges,UK Northern Ireland,2013,30
female_professional_judges,UK Northern Ireland,2014,32
female_professional_judges,Iceland,2008,0
female_professional_judges,Iceland,2009,0
female_professional_judges,Iceland,2010,0
female_professional_judges,Iceland,2011,0
female_professional_judges,Iceland,2012,0
female_professional_judges,Iceland,2013,18
female_professional_judges,Iceland,2014,0
female_professional_judges,Liechtenstein,2008,0
female_professional_judges,Liechtenstein,2009,0
female_professional_judges,Liechtenstein,2010,0
female_professional_judges,Liechtenstein,2011,23
female_professional_judges,Liechtenstein,2012,24
female_professional_judges,Liechtenstein,2013,24
female_professional_judges,Liechtenstein,2014,24
female_professional_judges,Norway,2008,245
female_professional_judges,Norway,2009,246
female_professional_judges,Norway,2010,265
female_professional_judges,Norway,2011,270
female_professional_judges,Norway,2012,274
female_professional_judges,Norway,2013,266
female_professional_judges,Norway,2014,278
female_professional_judges,Switzerland,2008,0
female_professional_judges,Switzerland,2009,0
female_professional_judges,Switzerland,2010,354
female_professional_judges,Switzerland,2011,0
female_professional_judges,Switzerland,2012,0
female_professional_judges,Switzerland,2013,0
female_professional_judges,Switzerland,2014,0
female_professional_judges,Montenegro,2008,0
female_professional_judges,Montenegro,2009,128
female_professional_judges,Montenegro,2010,143
female_professional_judges,Montenegro,2011,142
female_professional_judges,Montenegro,2012,147
female_professional_judges,Montenegro,2013,144
female_professional_judges,Montenegro,2014,144
female_professional_judges,FYR of Macedonia,2008,0
female_professional_judges,FYR of Macedonia,2009,0
female_professional_judges,FYR of Macedonia,2010,0
female_professional_judges,FYR of Macedonia,2011,0
female_professional_judges,FYR of Macedonia,2012,0
female_professional_judges,FYR of Macedonia,2013,0
female_professional_judges,FYR of Macedonia,2014,0
female_professional_judges,Albania,2008,0
female_professional_judges,Albania,2009,0
female_professional_judges,Albania,2010,0
female_professional_judges,Albania,2011,0
female_professional_judges,Albania,2012,0
female_professional_judges,Albania,2013,153
female_professional_judges,Albania,2014,0
female_professional_judges,Serbia,2008,0
female_professional_judges,Serbia,2009,0
female_professional_judges,Serbia,2010,0
female_professional_judges,Serbia,2011,0
female_professional_judges,Serbia,2012,0
female_professional_judges,Serbia,2013,2015
female_professional_judges,Serbia,2014,2020
female_professional_judges,Turkey,2008,0
female_professional_judges,Turkey,2009,1873
female_professional_judges,Turkey,2010,2006
female_professional_judges,Turkey,2011,2006
female_professional_judges,Turkey,2012,2204
female_professional_judges,Turkey,2013,2611
female_professional_judges,Turkey,2014,2881
female_professional_judges,Bosnia & Herzegovina,2008,548
female_professional_judges,Bosnia & Herzegovina,2009,545
female_professional_judges,Bosnia & Herzegovina,2010,593
female_professional_judges,Bosnia & Herzegovina,2011,684
female_professional_judges,Bosnia & Herzegovina,2012,698
female_professional_judges,Bosnia & Herzegovina,2013,699
female_professional_judges,Bosnia & Herzegovina,2014,661
female_professional_judges,Kosovo,2008,80
female_professional_judges,Kosovo,2009,80
female_professional_judges,Kosovo,2010,69
female_professional_judges,Kosovo,2011,71
female_professional_judges,Kosovo,2012,97
female_professional_judges,Kosovo,2013,88
female_professional_judges,Kosovo,2014,89
prison_personell,Belgium,2008,8087
prison_personell,Belgium,2009,8257
prison_personell,Belgium,2010,8131
prison_personell,Belgium,2011,8396
prison_personell,Belgium,2012,8335
prison_personell,Belgium,2013,8610
prison_personell,Belgium,2014,0
prison_personell,Bulgaria,2008,2709
prison_personell,Bulgaria,2009,2709
prison_personell,Bulgaria,2010,2666
prison_personell,Bulgaria,2011,2665
prison_personell,Bulgaria,2012,2656
prison_personell,Bulgaria,2013,2671
prison_personell,Bulgaria,2014,4054
prison_personell,Czech Republic,2008,10454
prison_personell,Czech Republic,2009,10702
prison_personell,Czech Republic,2010,10447
prison_personell,Czech Republic,2011,10573
prison_personell,Czech Republic,2012,10964
prison_personell,Czech Republic,2013,10608
prison_personell,Czech Republic,2014,10673
prison_personell,Denmark,2008,3750
prison_personell,Denmark,2009,3791
prison_personell,Denmark,2010,3801
prison_personell,Denmark,2011,3775
prison_personell,Denmark,2012,3762
prison_personell,Denmark,2013,3723
prison_personell,Denmark,2014,3628
prison_personell,Germany,2008,37180
prison_personell,Germany,2009,36684
prison_personell,Germany,2010,36813
prison_personell,Germany,2011,35804
prison_personell,Germany,2012,36228
prison_personell,Germany,2013,36451
prison_personell,Germany,2014,36317
prison_personell,Estonia,2008,1977
prison_personell,Estonia,2009,0
prison_personell,Estonia,2010,1660
prison_personell,Estonia,2011,1697
prison_personell,Estonia,2012,0
prison_personell,Estonia,2013,1656
prison_personell,Estonia,2014,1579
prison_personell,Ireland,2008,3281
prison_personell,Ireland,2009,3225
prison_personell,Ireland,2010,3105
prison_personell,Ireland,2011,3310
prison_personell,Ireland,2012,3433
prison_personell,Ireland,2013,3432
prison_personell,Ireland,2014,3380
prison_personell,Greece,2008,4299
prison_personell,Greece,2009,0
prison_personell,Greece,2010,0
prison_personell,Greece,2011,0
prison_personell,Greece,2012,0
prison_personell,Greece,2013,0
prison_personell,Greece,2014,4505
prison_personell,Spain,2008,28575
prison_personell,Spain,2009,29968
prison_personell,Spain,2010,30518
prison_personell,Spain,2011,30659
prison_personell,Spain,2012,25242
prison_personell,Spain,2013,29754
prison_personell,Spain,2014,29254
prison_personell,France,2008,26124
prison_personell,France,2009,25822
prison_personell,France,2010,0
prison_personell,France,2011,0
prison_personell,France,2012,0
prison_personell,France,2013,28084
prison_personell,France,2014,28032
prison_personell,Croatia,2008,2457
prison_personell,Croatia,2009,2596
prison_personell,Croatia,2010,2562
prison_personell,Croatia,2011,2558
prison_personell,Croatia,2012,2559
prison_personell,Croatia,2013,2756
prison_personell,Croatia,2014,2694
prison_personell,Italy,2008,46120
prison_personell,Italy,2009,45784
prison_personell,Italy,2010,45196
prison_personell,Italy,2011,44579
prison_personell,Italy,2012,45041
prison_personell,Italy,2013,44580
prison_personell,Italy,2014,43921
prison_personell,Cyprus,2008,389
prison_personell,Cyprus,2009,441
prison_personell,Cyprus,2010,440
prison_personell,Cyprus,2011,427
prison_personell,Cyprus,2012,438
prison_personell,Cyprus,2013,417
prison_personell,Cyprus,2014,0
prison_personell,Latvia,2008,2993
prison_personell,Latvia,2009,2840
prison_personell,Latvia,2010,2876
prison_personell,Latvia,2011,0
prison_personell,Latvia,2012,2348
prison_personell,Latvia,2013,2562
prison_personell,Latvia,2014,2545
prison_personell,Lithuania,2008,3180
prison_personell,Lithuania,2009,3069
prison_personell,Lithuania,2010,3003
prison_personell,Lithuania,2011,2919
prison_personell,Lithuania,2012,2886
prison_personell,Lithuania,2013,2952
prison_personell,Lithuania,2014,2955
prison_personell,Luxembourg,2008,421
prison_personell,Luxembourg,2009,403
prison_personell,Luxembourg,2010,413
prison_personell,Luxembourg,2011,416
prison_personell,Luxembourg,2012,0
prison_personell,Luxembourg,2013,405
prison_personell,Luxembourg,2014,0
prison_personell,Hungary,2008,7284
prison_personell,Hungary,2009,7138
prison_personell,Hungary,2010,7398
prison_personell,Hungary,2011,7348
prison_personell,Hungary,2012,7482
prison_personell,Hungary,2013,7219
prison_personell,Hungary,2014,7264
prison_personell,Malta,2008,213
prison_personell,Malta,2009,259
prison_personell,Malta,2010,197
prison_personell,Malta,2011,191
prison_personell,Malta,2012,180
